commodity_code,description,duty_pct
03075900,Weekdieren,8.0
03076000,Weekdieren,0.0
03077100,Weekdieren,11.0
03077210,Weekdieren,8.0
03077290,Weekdieren,11.0
03077900,Weekdieren,11.0
03078100,Weekdieren,11.0
03078200,Weekdieren,11.0
03078300,Weekdieren,11.0
03078400,Weekdieren,11.0
03078700,Weekdieren,11.0
03078800,Weekdieren,11.0
03079100,Weekdieren,11.0
03079200,Weekdieren,11.0
03079900,Weekdieren,11.0
03081100,Andere ongewervelde waterdieren,11.0
03081200,Andere ongewervelde waterdieren,11.0
03081900,Andere ongewervelde waterdieren,11.0
03082100,Andere ongewervelde waterdieren,11.0
03082200,Andere ongewervelde waterdieren,11.0
03082900,Andere ongewervelde waterdieren,11.0
03083050,Andere ongewervelde waterdieren,0.0
03083080,Andere ongewervelde waterdieren,11.0
03089010,Andere ongewervelde waterdieren,11.0
03089050,Andere ongewervelde waterdieren,11.0
03089090,Andere ongewervelde waterdieren,11.0
03091000,GN 0309,13.0
03099000,GN 0309,11.0
04011010,Melk en room niet ingedikt,0.0
04011090,Melk en room niet ingedikt,0.0
04012011,Melk en room niet ingedikt,0.0
04012019,Melk en room niet ingedikt,0.0
04012091,Melk en room niet ingedikt,0.0
04012099,Melk en room niet ingedikt,0.0
04014010,Melk en room niet ingedikt,0.0
04014090,Melk en room niet ingedikt,0.0
04015011,Melk en room niet ingedikt,0.0
04015019,Melk en room niet ingedikt,0.0
04015031,Melk en room niet ingedikt,0.0
04015039,Melk en room niet ingedikt,0.0
04015091,Melk en room niet ingedikt,0.0
04015099,Melk en room niet ingedikt,0.0
04021011,Melk en room ingedikt of gezoet,0.0
04021019,Melk en room ingedikt of gezoet,0.0
04021091,Melk en room ingedikt of gezoet,0.0
04021099,Melk en room ingedikt of gezoet,0.0
04022111,Melk en room ingedikt of gezoet,0.0
04022118,Melk en room ingedikt of gezoet,0.0
04022191,Melk en room ingedikt of gezoet,0.0
04022199,Melk en room ingedikt of gezoet,0.0
04022911,Melk en room ingedikt of gezoet,0.0
04022915,Melk en room ingedikt of gezoet,0.0
04022919,Melk en room ingedikt of gezoet,0.0
04022991,Melk en room ingedikt of gezoet,0.0
04022999,Melk en room ingedikt of gezoet,0.0
04029110,Melk en room ingedikt of gezoet,0.0
04029130,Melk en room ingedikt of gezoet,0.0
04029151,Melk en room ingedikt of gezoet,0.0
04029159,Melk en room ingedikt of gezoet,0.0
04029191,Melk en room ingedikt of gezoet,0.0
04029199,Melk en room ingedikt of gezoet,0.0
04029910,Melk en room ingedikt of gezoet,0.0
04029931,Melk en room ingedikt of gezoet,0.0
04029939,Melk en room ingedikt of gezoet,0.0
04029991,Melk en room ingedikt of gezoet,0.0
04029999,Melk en room ingedikt of gezoet,0.0
04032011,"Karnemelk, yoghurt, kefir",0.0
04032013,"Karnemelk, yoghurt, kefir",0.0
04032019,"Karnemelk, yoghurt, kefir",0.0
04032031,"Karnemelk, yoghurt, kefir",0.0
04032033,"Karnemelk, yoghurt, kefir",0.0
04032039,"Karnemelk, yoghurt, kefir",0.0
04032041,"Karnemelk, yoghurt, kefir",12.8
04032049,"Karnemelk, yoghurt, kefir",7.6
04032051,"Karnemelk, yoghurt, kefir",8.3
04032053,"Karnemelk, yoghurt, kefir",8.3
04032059,"Karnemelk, yoghurt, kefir",8.3
04032091,"Karnemelk, yoghurt, kefir",8.3
04032093,"Karnemelk, yoghurt, kefir",8.3
04032099,"Karnemelk, yoghurt, kefir",8.3
04039011,"Karnemelk, yoghurt, kefir",0.0
04039013,"Karnemelk, yoghurt, kefir",0.0
04039019,"Karnemelk, yoghurt, kefir",0.0
04039031,"Karnemelk, yoghurt, kefir",0.0
04039033,"Karnemelk, yoghurt, kefir",0.0
04039039,"Karnemelk, yoghurt, kefir",0.0
04039051,"Karnemelk, yoghurt, kefir",0.0
04039053,"Karnemelk, yoghurt, kefir",0.0
04039059,"Karnemelk, yoghurt, kefir",0.0
04039061,"Karnemelk, yoghurt, kefir",0.0
04039063,"Karnemelk, yoghurt, kefir",0.0
04039069,"Karnemelk, yoghurt, kefir",0.0
04039071,"Karnemelk, yoghurt, kefir",8.3
04039073,"Karnemelk, yoghurt, kefir",8.3
04039079,"Karnemelk, yoghurt, kefir",8.3
04039091,"Karnemelk, yoghurt, kefir",8.3
04039093,"Karnemelk, yoghurt, kefir",8.3
04039099,"Karnemelk, yoghurt, kefir",8.3
04041002,Wei,0.0
04041004,Wei,0.0
04041006,Wei,0.0
04041012,Wei,0.0
04041014,Wei,0.0
04041016,Wei,0.0
04041026,Wei,0.0
04041028,Wei,0.0
04041032,Wei,0.0
04041034,Wei,0.0
04041036,Wei,0.0
04041038,Wei,0.0
04041048,Wei,0.0
04041052,Wei,0.0
04041054,Wei,0.0
04041056,Wei,0.0
04041058,Wei,0.0
04041062,Wei,0.0
04041072,Wei,0.0
04041074,Wei,0.0
04041076,Wei,0.0
04041078,Wei,0.0
04041082,Wei,0.0
04041084,Wei,0.0
04049021,Wei,0.0
04049023,Wei,0.0
04049029,Wei,0.0
04049081,Wei,0.0
04049083,Wei,0.0
04049089,Wei,0.0
04051011,Boter en andere melkvetten,0.0
04051019,Boter en andere melkvetten,0.0
04051030,Boter en andere melkvetten,0.0
04051050,Boter en andere melkvetten,0.0
04051090,Boter en andere melkvetten,0.0
04052010,Boter en andere melkvetten,9.0
04052030,Boter en andere melkvetten,9.0
04052090,Boter en andere melkvetten,0.0
04059010,Boter en andere melkvetten,0.0
04059090,Boter en andere melkvetten,0.0
04061030,Kaas en wrongel,0.0
04061050,Kaas en wrongel,0.0
04061080,Kaas en wrongel,0.0
04062000,Kaas en wrongel,0.0
04063010,Kaas en wrongel,0.0
04063031,Kaas en wrongel,0.0
04063039,Kaas en wrongel,0.0
04063090,Kaas en wrongel,0.0
04064010,Kaas en wrongel,0.0
04064050,Kaas en wrongel,0.0
04064090,Kaas en wrongel,0.0
04069001,Kaas en wrongel,0.0
04069013,Kaas en wrongel,0.0
04069015,Kaas en wrongel,0.0
04069017,Kaas en wrongel,0.0
04069018,Kaas en wrongel,0.0
04069021,Kaas en wrongel,0.0
04069023,Kaas en wrongel,0.0
04069025,Kaas en wrongel,0.0
04069029,Kaas en wrongel,0.0
04069032,Kaas en wrongel,0.0
04069035,Kaas en wrongel,0.0
04069037,Kaas en wrongel,0.0
04069039,Kaas en wrongel,0.0
04069050,Kaas en wrongel,0.0
04069061,Kaas en wrongel,0.0
04069063,Kaas en wrongel,0.0
04069069,Kaas en wrongel,0.0
04069073,Kaas en wrongel,0.0
04069074,Kaas en wrongel,0.0
04069075,Kaas en wrongel,0.0
04069076,Kaas en wrongel,0.0
04069078,Kaas en wrongel,0.0
04069079,Kaas en wrongel,0.0
04069081,Kaas en wrongel,0.0
04069082,Kaas en wrongel,0.0
04069084,Kaas en wrongel,0.0
04069085,Kaas en wrongel,0.0
04069086,Kaas en wrongel,0.0
04069089,Kaas en wrongel,0.0
04069092,Kaas en wrongel,0.0
04069093,Kaas en wrongel,0.0
04069099,Kaas en wrongel,0.0
04071100,Vogeleieren in de schaal,0.0
04071911,Vogeleieren in de schaal,0.0
04071919,Vogeleieren in de schaal,0.0
04071990,Vogeleieren in de schaal,7.7
04072100,Vogeleieren in de schaal,0.0
04072910,Vogeleieren in de schaal,0.0
04072990,Vogeleieren in de schaal,7.7
04079010,Vogeleieren in de schaal,0.0
04079090,Vogeleieren in de schaal,7.7
04081120,Vogeleieren niet in de schaal,0.0
04081180,Vogeleieren niet in de schaal,0.0
04081920,Vogeleieren niet in de schaal,0.0
04081981,Vogeleieren niet in de schaal,0.0
04081989,Vogeleieren niet in de schaal,0.0
04089120,Vogeleieren niet in de schaal,0.0
04089180,Vogeleieren niet in de schaal,0.0
04089920,Vogeleieren niet in de schaal,0.0
04089980,Vogeleieren niet in de schaal,0.0
04090000,Natuurlijke honing,17.3
04101010,Andere eetbare producten van dierlijke oorsprong,9.0
04101091,Andere eetbare producten van dierlijke oorsprong,15.4
04101099,Andere eetbare producten van dierlijke oorsprong,0.0
04109000,Andere eetbare producten van dierlijke oorsprong,7.7
05010000,Haar van mensen,0.0
05021000,Varkenshaar en borstelhaar,0.0
05029000,Varkenshaar en borstelhaar,0.0
05040000,"Darmen, blazen en magen van dieren",0.0
05051010,Huiden en andere delen van vogels,0.0
05051090,Huiden en andere delen van vogels,0.0
05059000,Huiden en andere delen van vogels,0.0
05061000,Beenderen en hoornpitten,0.0
05069000,Beenderen en hoornpitten,0.0
05071000,"Ivoor, schildpad, balein",0.0
05079000,"Ivoor, schildpad, balein",0.0
05080010,Koraal en schelpen,0.0
05080090,Koraal en schelpen,0.0
05100000,"Amber, civet, muskus",0.0
05111000,Andere producten van dierlijke oorsprong,0.0
05119110,Andere producten van dierlijke oorsprong,0.0
05119190,Andere producten van dierlijke oorsprong,0.0
05119910,Andere producten van dierlijke oorsprong,0.0
05119931,Andere producten van dierlijke oorsprong,0.0
05119939,Andere producten van dierlijke oorsprong,5.1
05119985,Andere producten van dierlijke oorsprong,0.0
06011010,"Bloembollen, knollen, wortelstokken",5.1
06011020,"Bloembollen, knollen, wortelstokken",5.1
06011030,"Bloembollen, knollen, wortelstokken",5.1
06011040,"Bloembollen, knollen, wortelstokken",5.1
06011090,"Bloembollen, knollen, wortelstokken",5.1
06012010,"Bloembollen, knollen, wortelstokken",0.0
06012030,"Bloembollen, knollen, wortelstokken",9.6
06012090,"Bloembollen, knollen, wortelstokken",6.4
06021010,Andere levende planten,0.0
06021090,Andere levende planten,4.0
06022010,Andere levende planten,0.0
06022020,Andere levende planten,8.3
06022030,Andere levende planten,8.3
06022080,Andere levende planten,8.3
06023000,Andere levende planten,8.3
06024000,Andere levende planten,8.3
06029010,Andere levende planten,8.3
06029020,Andere levende planten,0.0
06029030,Andere levende planten,8.3
06029041,Andere levende planten,8.3
06029045,Andere levende planten,6.5
06029046,Andere levende planten,8.3
06029047,Andere levende planten,8.3
06029048,Andere levende planten,8.3
06029050,Andere levende planten,8.3
06029070,Andere levende planten,6.5
06029091,Andere levende planten,6.5
06029099,Andere levende planten,6.5
06031100,Snijbloemen en bloemknoppen,12.0
06031200,Snijbloemen en bloemknoppen,12.0
06031300,Snijbloemen en bloemknoppen,12.0
06031400,Snijbloemen en bloemknoppen,12.0
06031500,Snijbloemen en bloemknoppen,12.0
06031910,Snijbloemen en bloemknoppen,12.0
06031920,Snijbloemen en bloemknoppen,12.0
06031970,Snijbloemen en bloemknoppen,12.0
06039000,Snijbloemen en bloemknoppen,10.0
06042011,"Gebladerte, takken, grassen voor bloemstukken",0.0
06042019,"Gebladerte, takken, grassen voor bloemstukken",5.0
06042020,"Gebladerte, takken, grassen voor bloemstukken",2.5
06042040,"Gebladerte, takken, grassen voor bloemstukken",2.5
06042090,"Gebladerte, takken, grassen voor bloemstukken",2.0
06049011,"Gebladerte, takken, grassen voor bloemstukken",0.0
06049019,"Gebladerte, takken, grassen voor bloemstukken",5.0
06049091,"Gebladerte, takken, grassen voor bloemstukken",0.0
06049099,"Gebladerte, takken, grassen voor bloemstukken",10.9
07011000,Aardappelen,4.5
07019010,Aardappelen,0.0
07019050,Aardappelen,13.4
07019090,Aardappelen,11.5
07020010,Tomaten,14.4
07020091,Tomaten,14.4
07020099,Tomaten,14.4
07031011,"Uien, sjalotten, knoflook",9.6
07031019,"Uien, sjalotten, knoflook",9.6
07031090,"Uien, sjalotten, knoflook",9.6
07032000,"Uien, sjalotten, knoflook",9.6
07039000,"Uien, sjalotten, knoflook",10.4
07041010,"Kool, bloemkool, spruitjes, broccoli",13.6
07041090,"Kool, bloemkool, spruitjes, broccoli",12.0
07042000,"Kool, bloemkool, spruitjes, broccoli",12.0
07049010,"Kool, bloemkool, spruitjes, broccoli",12.0
07049090,"Kool, bloemkool, spruitjes, broccoli",12.0
07051100,Sla en cichorei,12.0
07051900,Sla en cichorei,10.4
07052100,Sla en cichorei,10.4
07052900,Sla en cichorei,10.4
07061000,"Wortelen, rapen, rode bieten",13.6
07069010,"Wortelen, rapen, rode bieten",13.6
07069030,"Wortelen, rapen, rode bieten",12.0
07069090,"Wortelen, rapen, rode bieten",13.6
07070005,Komkommers en augurken,16.0
07070090,Komkommers en augurken,12.8
07081000,Peulgroenten,13.6
07082000,Peulgroenten,13.6
07089000,Peulgroenten,11.2
07092000,Andere groenten,10.2
07093000,Andere groenten,12.8
07094000,Andere groenten,12.8
07095100,Andere groenten,12.8
07095200,Andere groenten,5.6
07095300,Andere groenten,3.2
07095400,Andere groenten,6.4
07095500,Andere groenten,6.4
07095600,Andere groenten,6.4
07095900,Andere groenten,6.4
07096010,Andere groenten,7.2
07096091,Andere groenten,0.0
07096095,Andere groenten,0.0
07096099,Andere groenten,6.4
07097000,Andere groenten,10.4
07099100,Andere groenten,10.4
07099210,Andere groenten,0.0
07099290,Andere groenten,0.0
07099310,Andere groenten,12.8
07099390,Andere groenten,12.8
07099910,Andere groenten,10.4
07099920,Andere groenten,10.4
07099940,Andere groenten,5.6
07099950,Andere groenten,8.0
07099960,Andere groenten,0.0
07099990,Andere groenten,12.8
07101000,Bevroren groenten,14.4
07102100,Bevroren groenten,14.4
07102200,Bevroren groenten,14.4
07102900,Bevroren groenten,14.4
07103000,Bevroren groenten,14.4
07104000,Bevroren groenten,5.1
07108010,Bevroren groenten,15.2
07108051,Bevroren groenten,14.4
07108059,Bevroren groenten,6.4
07108061,Bevroren groenten,14.4
07108069,Bevroren groenten,14.4
07108070,Bevroren groenten,14.4
07108080,Bevroren groenten,14.4
07108085,Bevroren groenten,14.4
07108095,Bevroren groenten,14.4
07109000,Bevroren groenten,14.4
07112010,Tijdelijk verduurzaamde groenten,0.0
07112090,Tijdelijk verduurzaamde groenten,0.0
07114000,Tijdelijk verduurzaamde groenten,12.0
07115100,Tijdelijk verduurzaamde groenten,9.6
07115900,Tijdelijk verduurzaamde groenten,9.6
07119010,Tijdelijk verduurzaamde groenten,6.4
07119030,Tijdelijk verduurzaamde groenten,5.1
07119050,Tijdelijk verduurzaamde groenten,7.2
07119070,Tijdelijk verduurzaamde groenten,4.8
07119080,Tijdelijk verduurzaamde groenten,9.6
07119090,Tijdelijk verduurzaamde groenten,12.0
07122000,Gedroogde groenten,12.8
07123100,Gedroogde groenten,12.8
07123200,Gedroogde groenten,12.8
07123300,Gedroogde groenten,12.8
07123400,Gedroogde groenten,12.8
07123900,Gedroogde groenten,12.8
07129005,Gedroogde groenten,10.2
07129011,Gedroogde groenten,0.0
07129019,Gedroogde groenten,0.0
07129030,Gedroogde groenten,12.8
07129050,Gedroogde groenten,12.8
07129090,Gedroogde groenten,12.8
07131010,Gedroogde peulgroenten gedopt,50.0
07131090,Gedroogde peulgroenten gedopt,50.0
07132000,Gedroogde peulgroenten gedopt,50.0
07133100,Gedroogde peulgroenten gedopt,0.0
07133200,Gedroogde peulgroenten gedopt,0.0
07133310,Gedroogde peulgroenten gedopt,0.0
07133390,Gedroogde peulgroenten gedopt,0.0
07133400,Gedroogde peulgroenten gedopt,0.0
07133500,Gedroogde peulgroenten gedopt,0.0
07133900,Gedroogde peulgroenten gedopt,0.0
07134000,Gedroogde peulgroenten gedopt,0.0
07135000,Gedroogde peulgroenten gedopt,3.2
07136000,Gedroogde peulgroenten gedopt,3.2
07139000,Gedroogde peulgroenten gedopt,3.2
07141000,"Maniok, arrowroot, zoete aardappelen",0.0
07142010,"Maniok, arrowroot, zoete aardappelen",3.0
07142090,"Maniok, arrowroot, zoete aardappelen",0.0
07143000,"Maniok, arrowroot, zoete aardappelen",0.0
07144000,"Maniok, arrowroot, zoete aardappelen",0.0
07145000,"Maniok, arrowroot, zoete aardappelen",0.0
07149020,"Maniok, arrowroot, zoete aardappelen",0.0
07149090,"Maniok, arrowroot, zoete aardappelen",3.0
08011100,"Kokosnoten, paranoten, cashewnoten",0.0
08011200,"Kokosnoten, paranoten, cashewnoten",0.0
08011900,"Kokosnoten, paranoten, cashewnoten",0.0
08012100,"Kokosnoten, paranoten, cashewnoten",0.0
08012200,"Kokosnoten, paranoten, cashewnoten",0.0
08013100,"Kokosnoten, paranoten, cashewnoten",0.0
08013200,"Kokosnoten, paranoten, cashewnoten",0.0
08021110,Andere noten,0.0
08021190,Andere noten,5.6
08021210,Andere noten,0.0
08021290,Andere noten,3.5
08022100,Andere noten,3.2
08022200,Andere noten,3.2
08023100,Andere noten,4.0
08023200,Andere noten,5.1
08024100,Andere noten,5.6
08024200,Andere noten,5.6
08025100,Andere noten,1.6
08025200,Andere noten,1.6
08026100,Andere noten,2.0
08026200,Andere noten,2.0
08027000,Andere noten,0.0
08028000,Andere noten,0.0
08029100,Andere noten,2.0
08029200,Andere noten,2.0
08029910,Andere noten,0.0
08029990,Andere noten,2.0
08031010,Bananen,16.0
08031090,Bananen,16.0
08039011,Bananen,0.0
08039019,Bananen,0.0
08039090,Bananen,16.0
08041000,"Dadels, vijgen, ananas, avocado's, guaves, mango's",7.7
08042010,"Dadels, vijgen, ananas, avocado's, guaves, mango's",5.6
08042090,"Dadels, vijgen, ananas, avocado's, guaves, mango's",8.0
08043000,"Dadels, vijgen, ananas, avocado's, guaves, mango's",5.8
08044000,"Dadels, vijgen, ananas, avocado's, guaves, mango's",5.1
08045000,"Dadels, vijgen, ananas, avocado's, guaves, mango's",0.0
08051022,Citrusvruchten,16.0
08051024,Citrusvruchten,16.0
08051028,Citrusvruchten,16.0
08051080,Citrusvruchten,16.0
08052110,Citrusvruchten,16.0
08052190,Citrusvruchten,16.0
08052200,Citrusvruchten,16.0
08052900,Citrusvruchten,16.0
08054000,Citrusvruchten,2.4
08055010,Citrusvruchten,6.4
08055090,Citrusvruchten,12.8
08059000,Citrusvruchten,12.8
08061010,Druiven,14.1
08061090,Druiven,17.6
08062010,Druiven,2.4
08062030,Druiven,2.4
08062090,Druiven,2.4
08071100,Meloenen en watermeloenen,8.8
08071900,Meloenen en watermeloenen,8.8
08072000,Meloenen en watermeloenen,0.0
08081010,"Appelen, peren en kweeperen",7.2
08081080,"Appelen, peren en kweeperen",9.0
08083010,"Appelen, peren en kweeperen",7.2
08083090,"Appelen, peren en kweeperen",10.4
08084000,"Appelen, peren en kweeperen",7.2
08091000,"Abrikozen, kersen, perziken, pruimen",20.0
08092100,"Abrikozen, kersen, perziken, pruimen",12.0
08092900,"Abrikozen, kersen, perziken, pruimen",12.0
08093020,"Abrikozen, kersen, perziken, pruimen",17.6
08093030,"Abrikozen, kersen, perziken, pruimen",17.6
08093080,"Abrikozen, kersen, perziken, pruimen",17.6
08094005,"Abrikozen, kersen, perziken, pruimen",12.0
08094090,"Abrikozen, kersen, perziken, pruimen",12.0
08101000,Andere verse vruchten,12.8
08102010,Andere verse vruchten,8.8
08102090,Andere verse vruchten,9.6
08103010,Andere verse vruchten,8.8
08103030,Andere verse vruchten,8.8
08103090,Andere verse vruchten,9.6
08104010,Andere verse vruchten,0.0
08104030,Andere verse vruchten,3.2
08104050,Andere verse vruchten,3.2
08104090,Andere verse vruchten,9.6
08105000,Andere verse vruchten,8.8
08106000,Andere verse vruchten,8.8
08107000,Andere verse vruchten,8.8
08109020,Andere verse vruchten,0.0
08109075,Andere verse vruchten,8.8
08111011,Bevroren vruchten,20.8
08111019,Bevroren vruchten,20.8
08111090,Bevroren vruchten,14.4
08112011,Bevroren vruchten,20.8
08112019,Bevroren vruchten,20.8
08112031,Bevroren vruchten,14.4
08112039,Bevroren vruchten,14.4
08112051,Bevroren vruchten,12.0
08112059,Bevroren vruchten,12.0
08112090,Bevroren vruchten,14.4
08119011,Bevroren vruchten,13.0
08119019,Bevroren vruchten,20.8
08119031,Bevroren vruchten,13.0
08119039,Bevroren vruchten,20.8
08119050,Bevroren vruchten,12.0
08119070,Bevroren vruchten,3.2
08119075,Bevroren vruchten,14.4
08119080,Bevroren vruchten,14.4
08119085,Bevroren vruchten,9.0
08119095,Bevroren vruchten,14.4
08121000,Tijdelijk verduurzaamd fruit,8.8
08129025,Tijdelijk verduurzaamd fruit,12.8
08129030,Tijdelijk verduurzaamd fruit,2.3
08129040,Tijdelijk verduurzaamd fruit,6.4
08129070,Tijdelijk verduurzaamd fruit,5.5
08129098,Tijdelijk verduurzaamd fruit,8.8
08131000,Gedroogd fruit,5.6
08132000,Gedroogd fruit,9.6
08133000,Gedroogd fruit,3.2
08134010,Gedroogd fruit,5.6
08134030,Gedroogd fruit,6.4
08134050,Gedroogd fruit,2.0
08134065,Gedroogd fruit,0.0
08134095,Gedroogd fruit,2.4
08135012,Gedroogd fruit,4.0
08135015,Gedroogd fruit,6.4
08135019,Gedroogd fruit,9.6
08135031,Gedroogd fruit,4.0
08135039,Gedroogd fruit,6.4
08135091,Gedroogd fruit,8.0
08135099,Gedroogd fruit,9.6
08140000,Schillen van citrusvruchten of meloenen,1.6
09011100,Koffie,0.0
09011200,Koffie,8.3
09012100,Koffie,7.5
09012200,Koffie,9.0
09019010,Koffie,0.0
09019090,Koffie,11.5
09021000,Thee,3.2
09022000,Thee,0.0
09023000,Thee,0.0
09024000,Thee,0.0
09030000,Maté,0.0
09041100,"Peper, paprika",0.0
09041200,"Peper, paprika",4.0
09042110,"Peper, paprika",9.6
09042190,"Peper, paprika",0.0
09042200,"Peper, paprika",5.0
09051000,Vanille,6.0
09052000,Vanille,6.0
09061100,Kaneel,0.0
09061900,Kaneel,0.0
09062000,Kaneel,0.0
09071000,Kruidnagelen,8.0
09072000,Kruidnagelen,8.0
09081100,"Nootmuskaat, foelie, kardemom",0.0
09081200,"Nootmuskaat, foelie, kardemom",0.0
09082100,"Nootmuskaat, foelie, kardemom",0.0
09082200,"Nootmuskaat, foelie, kardemom",0.0
09083100,"Nootmuskaat, foelie, kardemom",0.0
09083200,"Nootmuskaat, foelie, kardemom",0.0
09092100,"Anijszaad, steranijs, venkel",0.0
09092200,"Anijszaad, steranijs, venkel",0.0
09093100,"Anijszaad, steranijs, venkel",0.0
09093200,"Anijszaad, steranijs, venkel",0.0
09096100,"Anijszaad, steranijs, venkel",0.0
09096200,"Anijszaad, steranijs, venkel",0.0
09101100,"Gember, saffraan, kurkuma, tijm, laurier",0.0
09101200,"Gember, saffraan, kurkuma, tijm, laurier",0.0
09102010,"Gember, saffraan, kurkuma, tijm, laurier",0.0
09102090,"Gember, saffraan, kurkuma, tijm, laurier",8.5
09103000,"Gember, saffraan, kurkuma, tijm, laurier",0.0
09109105,"Gember, saffraan, kurkuma, tijm, laurier",0.0
09109110,"Gember, saffraan, kurkuma, tijm, laurier",0.0
09109190,"Gember, saffraan, kurkuma, tijm, laurier",12.5
09109910,"Gember, saffraan, kurkuma, tijm, laurier",0.0
09109931,"Gember, saffraan, kurkuma, tijm, laurier",0.0
09109933,"Gember, saffraan, kurkuma, tijm, laurier",7.0
09109939,"Gember, saffraan, kurkuma, tijm, laurier",8.5
09109950,"Gember, saffraan, kurkuma, tijm, laurier",7.0
09109991,"Gember, saffraan, kurkuma, tijm, laurier",0.0
09109999,"Gember, saffraan, kurkuma, tijm, laurier",12.5
10011100,Tarwe en mengkoren,0.0
10011900,Tarwe en mengkoren,0.0
10019110,Tarwe en mengkoren,12.8
10019120,Tarwe en mengkoren,0.0
10019190,Tarwe en mengkoren,0.0
10019900,Tarwe en mengkoren,0.0
10021000,Rogge,0.0
10029000,Rogge,0.0
10031000,Gerst,0.0
10039000,Gerst,0.0
10041000,Haver,0.0
10049000,Haver,0.0
10051013,Maïs,0.0
10051015,Maïs,0.0
10051018,Maïs,0.0
10051090,Maïs,0.0
10059000,Maïs,0.0
10061010,Rijst,7.7
10061030,Rijst,0.0
10061050,Rijst,0.0
10061071,Rijst,0.0
10061079,Rijst,0.0
10061090,Rijst,0.0
10062011,Rijst,0.0
